    0.620000000000000000E+02    0.800000000000000000E+02    0.242000000000000000E+03   -0.367336736264578974E+03   -0.690775511231546968E+01    1
    0.810000000000000000E+02    0.530000000000000000E+02    0.234000000000000000E+03   -0.343654271438744559E+03   -0.690875511231548245E+01    1
    0.780000000000000000E+02    0.690000000000000000E+02    0.233000000000000000E+03   -0.342346412861140550E+03   -0.690975511231547301E+01    1
    0.730000000000000000E+02    0.630000000000000000E+02    0.238000000000000000E+03   -0.338798719156812354E+03   -0.691075511231547601E+01    1
    0.670000000000000000E+02    0.450000000000000000E+02    0.239000000000000000E+03   -0.336807550154121373E+03   -0.691175511231546658E+01    1
    0.900000000000000000E+01    0.790000000000000000E+02    0.232000000000000000E+03   -0.336305333973483641E+03   -0.691275511231547579E+01    1
    0.780000000000000000E+02    0.610000000000000000E+02    0.233000000000000000E+03   -0.334360110951980801E+03   -0.691375511231547435E+01    1
    0.780000000000000000E+02    0.800000000000000000E+02    0.224000000000000000E+03   -0.331651509021455695E+03   -0.691475511231548357E+01    1
    0.760000000000000000E+02    0.200000000000000000E+02    0.238000000000000000E+03   -0.329452169466607415E+03   -0.691575511231552209E+01    1
    0.740000000000000000E+02    0.140000000000000000E+02    0.238000000000000000E+03   -0.329405719467669826E+03   -0.691675511231554463E+01    1
    0.700000000000000000E+02    0.790000000000000000E+02    0.229000000000000000E+03   -0.328298983372342377E+03   -0.691775511231549967E+01    1
    0.500000000000000000E+02    0.600000000000000000E+01    0.242000000000000000E+03   -0.327427191620844837E+03   -0.691875511231549378E+01    1
    0.690000000000000000E+02    0.400000000000000000E+01    0.236000000000000000E+03   -0.326403502253886018E+03   -0.691975511231551454E+01    1
    0.700000000000000000E+02    0.440000000000000000E+02    0.232000000000000000E+03   -0.324414785243709616E+03   -0.692075511231548113E+01    1
    0.630000000000000000E+02    0.220000000000000000E+02    0.243000000000000000E+03   -0.323792522139815219E+03   -0.692175511231547080E+01    1
    0.540000000000000000E+02    0.100000000000000000E+02    0.242000000000000000E+03   -0.322488301712468683E+03   -0.692275511231549334E+01    1
    0.170000000000000000E+02    0.800000000000000000E+02    0.205000000000000000E+03   -0.320529365580138005E+03   -0.692375511231548746E+01    1
    0.810000000000000000E+02    0.480000000000000000E+02    0.219000000000000000E+03   -0.320339276807202623E+03   -0.692475511231548957E+01    1
    0.340000000000000000E+02    0.810000000000000000E+02    0.235000000000000000E+03   -0.319602064576650889E+03   -0.692575511231552365E+01    1
    0.900000000000000000E+01    0.730000000000000000E+02    0.207000000000000000E+03   -0.318299449633670918E+03   -0.692675511231553909E+01    1
    0.700000000000000000E+02    0.800000000000000000E+02    0.219000000000000000E+03   -0.316807616211197455E+03   -0.692775511231552343E+01    1
