    0.720000000000000000E+02    0.770000000000000000E+02    0.179000000000000000E+03   -0.467247554729066394E+03   -0.690775511231546968E+01    1
    0.750000000000000000E+02    0.790000000000000000E+02    0.192000000000000000E+03   -0.464513116370545276E+03   -0.690875511231548245E+01    1
    0.770000000000000000E+02    0.620000000000000000E+02    0.188000000000000000E+03   -0.455948805194090937E+03   -0.690975511231547301E+01    1
    0.710000000000000000E+02    0.730000000000000000E+02    0.195000000000000000E+03   -0.448916286284123089E+03   -0.691075511231547601E+01    1
    0.800000000000000000E+02    0.590000000000000000E+02    0.193000000000000000E+03   -0.444807151575610419E+03   -0.691175511231546658E+01    1
    0.540000000000000000E+02    0.800000000000000000E+02    0.189000000000000000E+03   -0.443567161347101660E+03   -0.691275511231547579E+01    1
    0.760000000000000000E+02    0.590000000000000000E+02    0.195000000000000000E+03   -0.440153227842840579E+03   -0.691375511231547435E+01    1
    0.560000000000000000E+02    0.800000000000000000E+02    0.207000000000000000E+03   -0.435794785148741425E+03   -0.691475511231548357E+01    1
    0.620000000000000000E+02    0.700000000000000000E+02    0.185000000000000000E+03   -0.431502083674074356E+03   -0.691575511231552209E+01    1
    0.500000000000000000E+01    0.400000000000000000E+01    0.202000000000000000E+03   -0.428531765670153561E+03   -0.691675511231554463E+01    1
    0.430000000000000000E+02    0.800000000000000000E+02    0.208000000000000000E+03   -0.427539742714306158E+03   -0.691775511231549967E+01    1
    0.300000000000000000E+01    0.500000000000000000E+01    0.186000000000000000E+03   -0.426987138671584489E+03   -0.691875511231549378E+01    1
    0.460000000000000000E+02    0.750000000000000000E+02    0.203000000000000000E+03   -0.426264445198431190E+03   -0.691975511231551454E+01    1
    0.650000000000000000E+02    0.570000000000000000E+02    0.203000000000000000E+03   -0.422168754026571548E+03   -0.692075511231548113E+01    1
    0.170000000000000000E+02    0.100000000000000000E+01    0.189000000000000000E+03   -0.422114120972547425E+03   -0.692175511231547080E+01    1
    0.680000000000000000E+02    0.460000000000000000E+02    0.198000000000000000E+03   -0.421855288211129732E+03   -0.692275511231549334E+01    1
    0.300000000000000000E+01    0.310000000000000000E+02    0.212000000000000000E+03   -0.421457601045153183E+03   -0.692375511231548746E+01    1
    0.710000000000000000E+02    0.720000000000000000E+02    0.203000000000000000E+03   -0.421136324168639760E+03   -0.692475511231548957E+01    1
    0.140000000000000000E+02    0.400000000000000000E+01    0.188000000000000000E+03   -0.419936572010863927E+03   -0.692575511231552365E+01    1
    0.480000000000000000E+02    0.670000000000000000E+02    0.206000000000000000E+03   -0.419111988548190766E+03   -0.692675511231553909E+01    1
    0.500000000000000000E+01    0.280000000000000000E+02    0.211000000000000000E+03   -0.418081190604210065E+03   -0.692775511231552343E+01    1
    0.740000000000000000E+02    0.540000000000000000E+02    0.179000000000000000E+03   -0.416974243513824320E+03   -0.692875511231550334E+01    1
    0.220000000000000000E+02    0.200000000000000000E+01    0.195000000000000000E+03   -0.416768499464926265E+03   -0.692975511231548769E+01    1
    0.160000000000000000E+02    0.600000000000000000E+01    0.200000000000000000E+03   -0.416366526828989834E+03   -0.693075511231546315E+01    1
    0.480000000000000000E+02    0.770000000000000000E+02    0.184000000000000000E+03   -0.416067268412116960E+03   -0.693175511231550789E+01    1
    0.100000000000000000E+02    0.150000000000000000E+02    0.195000000000000000E+03   -0.414890529614394040E+03   -0.693275511231550912E+01    1
    0.110000000000000000E+02    0.430000000000000000E+02    0.220000000000000000E+03   -0.414845094684907963E+03   -0.693375511231550057E+01    1
    0.700000000000000000E+01    0.370000000000000000E+02    0.207000000000000000E+03   -0.414690139387158979E+03   -0.693475511231554709E+01    1
    0.420000000000000000E+02    0.730000000000000000E+02    0.198000000000000000E+03   -0.413960947538129801E+03   -0.693575511231551811E+01    1
    0.450000000000000000E+02    0.660000000000000000E+02    0.211000000000000000E+03   -0.413800270492488607E+03   -0.693675511231548558E+01    1
    0.260000000000000000E+02    0.790000000000000000E+02    0.215000000000000000E+03   -0.413482160467361496E+03   -0.693775511231549125E+01    1
    0.100000000000000000E+01    0.730000000000000000E+02    0.203000000000000000E+03   -0.413054010664937323E+03   -0.693875511231549424E+01    1
    0.300000000000000000E+01    0.230000000000000000E+02    0.196000000000000000E+03   -0.412981537716912669E+03   -0.693975511231547948E+01    1
    0.900000000000000000E+01    0.130000000000000000E+02    0.213000000000000000E+03   -0.412279014767593992E+03   -0.694075511231545761E+01    1
    0.530000000000000000E+02    0.550000000000000000E+02    0.203000000000000000E+03   -0.412226780724733544E+03   -0.694175511231546682E+01    1
    0.540000000000000000E+02    0.610000000000000000E+02    0.209000000000000000E+03   -0.412177801775916123E+03   -0.694275511231551334E+01    1
    0.200000000000000000E+01    0.550000000000000000E+02    0.241000000000000000E+03   -0.412134662494410691E+03   -0.694375511231550835E+01    1
    0.520000000000000000E+02    0.700000000000000000E+02    0.187000000000000000E+03   -0.412065332388522222E+03   -0.694475511231550335E+01    1
    0.300000000000000000E+01    0.310000000000000000E+02    0.199000000000000000E+03   -0.411934221545725791E+03   -0.694575511231551523E+01    1
    0.770000000000000000E+02    0.440000000000000000E+02    0.203000000000000000E+03   -0.411410254695081960E+03   -0.694675511231552090E+01    1
    0.330000000000000000E+02    0.740000000000000000E+02    0.212000000000000000E+03   -0.411278234426485710E+03   -0.694775511231551945E+01    1
    0.590000000000000000E+02    0.590000000000000000E+02    0.208000000000000000E+03   -0.411016013420725301E+03   -0.694875511231547005E+01    1
    0.130000000000000000E+02    0.160000000000000000E+02    0.211000000000000000E+03   -0.410757424516426681E+03   -0.694975511231546506E+01    1
    0.280000000000000000E+02    0.770000000000000000E+02    0.199000000000000000E+03   -0.410554202562931948E+03   -0.695075511231549914E+01    1
    0.400000000000000000E+02    0.710000000000000000E+02    0.203000000000000000E+03   -0.410546898614904023E+03   -0.695175511231552257E+01    1
    0.700000000000000000E+01    0.480000000000000000E+02    0.223000000000000000E+03   -0.410376599674419424E+03   -0.695275511231550336E+01    1
    0.140000000000000000E+02    0.430000000000000000E+02    0.214000000000000000E+03   -0.410115790510777970E+03   -0.695375511231547883E+01    1
    0.900000000000000000E+01    0.740000000000000000E+02    0.239000000000000000E+03   -0.409863290260461326E+03   -0.695475511231550136E+01    1
    0.180000000000000000E+02    0.150000000000000000E+02    0.207000000000000000E+03   -0.409832633565031699E+03   -0.695575511231551680E+01    1
    0.390000000000000000E+02    0.710000000000000000E+02    0.215000000000000000E+03   -0.409801736401833523E+03   -0.695675511231548427E+01    1
    0.200000000000000000E+01    0.250000000000000000E+02    0.193000000000000000E+03   -0.409570549536345823E+03   -0.695775511231548727E+01    1
