    0.170000000000000000E+02    0.320000000000000000E+02    0.243000000000000000E+03   -0.241003427573397357E+04   -0.690775511231546968E+01    1
    0.220000000000000000E+02    0.700000000000000000E+01    0.242000000000000000E+03   -0.237976542971985964E+04   -0.690875511231548245E+01    1
    0.310000000000000000E+02    0.810000000000000000E+02    0.244000000000000000E+03   -0.237453582107190232E+04   -0.690975511231547301E+01    1
    0.650000000000000000E+02    0.100000000000000000E+02    0.242000000000000000E+03   -0.236487360666464656E+04   -0.691075511231547601E+01    1
    0.510000000000000000E+02    0.160000000000000000E+02    0.241000000000000000E+03   -0.234857977184250512E+04   -0.691175511231546658E+01    1
    0.900000000000000000E+01    0.150000000000000000E+02    0.241000000000000000E+03   -0.234576773917672290E+04   -0.691275511231547579E+01    1
    0.300000000000000000E+01    0.690000000000000000E+02    0.242000000000000000E+03   -0.232378470922184306E+04   -0.691375511231547435E+01    1
    0.620000000000000000E+02    0.620000000000000000E+02    0.241000000000000000E+03   -0.231964958217987032E+04   -0.691475511231548357E+01    1
    0.340000000000000000E+02    0.500000000000000000E+01    0.240000000000000000E+03   -0.231071303053084512E+04   -0.691575511231552209E+01    1
    0.200000000000000000E+02    0.800000000000000000E+01    0.240000000000000000E+03   -0.230485601978736850E+04   -0.691675511231554463E+01    1
    0.730000000000000000E+02    0.500000000000000000E+01    0.239000000000000000E+03   -0.230303702601710393E+04   -0.691775511231549967E+01    1
    0.120000000000000000E+02    0.150000000000000000E+02    0.240000000000000000E+03   -0.230049180721732682E+04   -0.691875511231549378E+01    1
    0.640000000000000000E+02    0.280000000000000000E+02    0.240000000000000000E+03   -0.228876079075215875E+04   -0.691975511231551454E+01    1
    0.600000000000000000E+01    0.560000000000000000E+02    0.240000000000000000E+03   -0.228554745439807630E+04   -0.692075511231548113E+01    1
    0.800000000000000000E+01    0.580000000000000000E+02    0.240000000000000000E+03   -0.228327639800480119E+04   -0.692175511231547080E+01    1
    0.160000000000000000E+02    0.100000000000000000E+01    0.240000000000000000E+03   -0.228009268420894841E+04   -0.692275511231549334E+01    1
    0.130000000000000000E+02    0.730000000000000000E+02    0.240000000000000000E+03   -0.227908529019277739E+04   -0.692375511231548746E+01    1
    0.620000000000000000E+02    0.600000000000000000E+01    0.239000000000000000E+03   -0.227880826976337448E+04   -0.692475511231548957E+01    1
    0.120000000000000000E+02    0.720000000000000000E+02    0.239000000000000000E+03   -0.227418442710703494E+04   -0.692575511231552365E+01    1
    0.500000000000000000E+01    0.680000000000000000E+02    0.239000000000000000E+03   -0.227237516006430451E+04   -0.692675511231553909E+01    1
    0.230000000000000000E+02    0.670000000000000000E+02    0.240000000000000000E+03   -0.227204483569390868E+04   -0.692775511231552343E+01    1
    0.500000000000000000E+02    0.400000000000000000E+02    0.240000000000000000E+03   -0.225804922572342139E+04   -0.692875511231550334E+01    1
    0.150000000000000000E+02    0.330000000000000000E+02    0.240000000000000000E+03   -0.225707203858303046E+04   -0.692975511231548769E+01    1
    0.250000000000000000E+02    0.470000000000000000E+02    0.240000000000000000E+03   -0.225638973732745853E+04   -0.693075511231546315E+01    1
    0.740000000000000000E+02    0.690000000000000000E+02    0.237000000000000000E+03   -0.224771686506077322E+04   -0.693175511231550789E+01    1
    0.350000000000000000E+02    0.670000000000000000E+02    0.239000000000000000E+03   -0.224420904853099091E+04   -0.693275511231550912E+01    1
    0.230000000000000000E+02    0.400000000000000000E+01    0.238000000000000000E+03   -0.224145583414105931E+04   -0.693375511231550057E+01    1
    0.480000000000000000E+02    0.800000000000000000E+02    0.238000000000000000E+03   -0.223589168942489914E+04   -0.693475511231554709E+01    1
    0.640000000000000000E+02    0.400000000000000000E+01    0.221000000000000000E+03   -0.223049056173306462E+04   -0.693575511231551811E+01    1
    0.300000000000000000E+01    0.700000000000000000E+01    0.205000000000000000E+03   -0.222952018504685066E+04   -0.693675511231548558E+01    1
    0.500000000000000000E+01    0.800000000000000000E+01    0.225000000000000000E+03   -0.222879940522619108E+04   -0.693775511231549125E+01    1
